2007 NAICS US,2007 NAICS US TITLE,ISIC 4.0,ISIC Revision 4.0 Title,"Notes:  link content based on NAICS definition, entire NAICS industry if blank"
333298,All Other Industrial Machinery Manufacturing,3250,Manufacture of medical and dental instruments and supplies,laboratory distilling apparatus
333311,Automatic Vending Machine Manufacturing,2819,Manufacture of other general-purpose machinery, 
333312,"Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing",2826,"Manufacture of machinery for textile, apparel and leather production", 
333313,Office Machinery Manufacturing,2817,Manufacture of office machinery and equipment (except computers and peripheral equipment), 
333314,Optical Instrument and Lens Manufacturing,2670,Manufacture of optical instruments and photographic equipment, 
333315,Photographic and Photocopying Equipment Manufacturing,2670,Manufacture of optical instruments and photographic equipment,"except duplicating, blueprinting, and photocopy machinery"
333315,Photographic and Photocopying Equipment Manufacturing,2817,Manufacture of office machinery and equipment (except computers and peripheral equipment),"duplicators,  blueprinting, and photocopy machinery "
333319,Other Commercial and Service Industry Machinery Manufacturing,2790,Manufacture of other electrical equipment,electrical teaching machines (except flight simulators)
333319,Other Commercial and Service Industry Machinery Manufacturing,2819,Manufacture of other general-purpose machinery,"except electrical teaching machines, brake service machinery, portable floor sanding machines, commercial food service equipment, car washing machinery, wheel alignment and tire balancing equipment, carnival and amusement rides, type specific flight simulators and mechanical carpet sweepers"
333319,Other Commercial and Service Industry Machinery Manufacturing,2822,Manufacture of metal-forming machinery and machine tools,"brake service machinery, such as drum or disc turning machines, portable floor sanding machines"
333319,Other Commercial and Service Industry Machinery Manufacturing,2825,"Manufacture of machinery for food, beverage and tobacco processing","commercial and service industry food processing equipment (restaurant, hotel, or catering type)"
333319,Other Commercial and Service Industry Machinery Manufacturing,2829,Manufacture of other special-purpose machinery,"carwashing machinery, wheel alignment and tire balancing equipment, carnival and amusement park rides, shooting galleries, roundabouts"
333319,Other Commercial and Service Industry Machinery Manufacturing,3030,Manufacture of air and spacecraft and related machinery,flight simulators - type specific
333319,Other Commercial and Service Industry Machinery Manufacturing,3290,Other manufacturing n.e.c.,mechanical carpet sweepers
333411,Air Purification Equipment Manufacturing,2819,Manufacture of other general-purpose machinery, 
333412,Industrial and Commercial Fan and Blower Manufacturing,2819,Manufacture of other general-purpose machinery, 
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,2512,"Manufacture of tanks, reservoirs and containers of metal",central heating boilers and radiators
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,2815,"Manufacture of ovens, furnaces and furnace burners",except central heating boilers and radiators
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves",air-conditioning compressors
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,2815,"Manufacture of ovens, furnaces and furnace burners",forced air heating furnaces and heat pumps
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,2819,Manufacture of other general-purpose machinery,except separate air-conditioning compressors and forced air heating furnaces
333511,Industrial Mold Manufacturing,2593,"Manufacture of cutlery, hand tools and general hardware", 
333512,Machine Tool (Metal Cutting Types) Manufacturing,2822,Manufacture of metal-forming machinery and machine tools, 
333513,Machine Tool (Metal Forming Types) Manufacturing,2822,Manufacture of metal-forming machinery and machine tools,except die-casting machinery
333513,Machine Tool (Metal Forming Types) Manufacturing,2823,Manufacture of machinery for metallurgy,die-casting machinery
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",2593,"Manufacture of cutlery, hand tools and general hardware","except jigs, fixtures, and similar noncutting machine tool accessories"
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",2822,Manufacture of metal-forming machinery and machine tools,"jigs, fixtures, and similar machine tool accessories (noncutting)"
333515,Cutting Tool and Machine Tool Accessory Manufacturing,2593,"Manufacture of cutlery, hand tools and general hardware","except noncutting accessories, such as work holders, dividing heads, and other special attachments for machine tools"
333515,Cutting Tool and Machine Tool Accessory Manufacturing,2822,Manufacture of metal-forming machinery and machine tools,"parts and accessories for the machine tools: work holders, dividing heads and other special attachments for machine tools"
333516,Rolling Mill Machinery and Equipment Manufacturing,2823,Manufacture of machinery for metallurgy, 
333518,Other Metalworking Machinery Manufacturing,2822,Manufacture of metal-forming machinery and machine tools, 
333611,Turbine and Turbine Generator Set Units Manufacturing,2811,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines", 
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",2814,"Manufacture of bearings, gears, gearing and drive elements", 
333613,Mechanical Power Transmission Equipment Manufacturing,2814,"Manufacture of bearings, gears, gearing and drive elements", 
333618,Other Engine Equipment Manufacturing,2790,Manufacture of other electrical equipment,electric outboard motors 
333618,Other Engine Equipment Manufacturing,2811,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines","except automotive diesel engines, motorcycle engines and electric outboard boat motors"
333618,Other Engine Equipment Manufacturing,2910,Manufacture of motor vehicles,automotive diesel engines
333618,Other Engine Equipment Manufacturing,3091,Manufacture of motorcycles,motorcycle engines
333911,Pump and Pumping Equipment Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves", 
333912,Air and Gas Compressor Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves","except airless paint spraying systems, manual pump sprayers"
333912,Air and Gas Compressor Manufacturing,2819,Manufacture of other general-purpose machinery,"airless paint spraying systems, manual pump sprayers"
333913,Measuring and Dispensing Pump Manufacturing,2813,"Manufacture of other pumps, compressors, taps and valves", 
333921,Elevator and Moving Stairway Manufacturing,2816,Manufacture of lifting and handling equipment, 
333922,Conveyor and Conveying Equipment Manufacturing,2816,Manufacture of lifting and handling equipment,except mining conveyors
333922,Conveyor and Conveying Equipment Manufacturing,2824,"Manufacture of machinery for mining, quarrying and construction",mining conveyors
333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",2816,Manufacture of lifting and handling equipment,except locomotive cranes
333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",3020,Manufacture of railway locomotives and rolling stock,locomotive cranes
333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",2816,Manufacture of lifting and handling equipment,except grocery carts made from purchased wire
333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",3099,Manufacture of other transport equipment n.e.c.,"grocery carts made from purchased wire, and similar"
333991,Power-Driven Handtool Manufacturing,2818,Manufacture of power-driven hand tools,except pneumatic spray guns
333991,Power-Driven Handtool Manufacturing,2819,Manufacture of other general-purpose machinery,"spray guns, pneumatic"
333992,Welding and Soldering Equipment Manufacturing,2599,Manufacture of other fabricated metal products n.e.c.,welding rods and electrodes
333992,Welding and Soldering Equipment Manufacturing,2710,"Manufacture of electric motors, generators, transformers, and electricity distribution and control apparatus",arc welding transformers
333992,Welding and Soldering Equipment Manufacturing,2790,Manufacture of other electrical equipment,"welding, soldering, and brazing equipment, electrical"
333992,Welding and Soldering Equipment Manufacturing,2819,Manufacture of other general-purpose machinery,"except electrical welding and soldering equipment, welding rods and electrodes, and arc welding transformers"
333993,Packaging Machinery Manufacturing,2819,Manufacture of other general-purpose machinery, 
333994,Industrial Process Furnace and Oven Manufacturing,2815,"Manufacture of ovens, furnaces and furnace burners", 
333995,Fluid Power Cylinder and Actuator Manufacturing,2812,Manufacture of fluid power equipment, 
333996,Fluid Power Pump and Motor Manufacturing,2812,Manufacture of fluid power equipment, 
333997,Scale and Balance Manufacturing,2651,"Manufacture of measuring, testing, navigating, and control equipment","laboratory scales and balances, incubators, and miscellaneous measuring devices for laboratories"
333997,Scale and Balance Manufacturing,2819,Manufacture of other general-purpose machinery,"except laboratory scales and balances, incubators, and miscellaneous measuring devices for laboratories"
333999,All Other Miscellaneous General Purpose Machinery Manufacturing,2599,Manufacture of other fabricated metal products n.e.c.,"industrial bellows, weather vanes"
333999,All Other Miscellaneous General Purpose Machinery Manufacturing,2815,"Manufacture of ovens, furnaces and furnace burners",cremating ovens 
333999,All Other Miscellaneous General Purpose Machinery Manufacturing,2816,Manufacture of lifting and handling equipment,"hydraulic and pneumatic jacks, bridge and gate lifting machinery"
333999,All Other Miscellaneous General Purpose Machinery Manufacturing,2819,Manufacture of other general-purpose machinery,"except industrial bellows, cremating ovens, balancing equipment (except wheel balancing equipment), aircraft carrier catapults, and laboratory centrifuges"
